ZIPCODE,STCOUNTYFP,CITY,STATE,COUNTYNAME
31068,13249,Oglethorpe,GA,Schley
31719,13249,Americus,GA,Schley
31803,13249,Buena vista,GA,Schley
31058,13249,Mauk,GA,Schley
30424,13251,Dover,GA,Screven
30426,13251,Girard,GA,Screven
30442,13251,Millen,GA,Screven
30467,13251,Sylvania,GA,Screven
30455,13251,Rocky ford,GA,Screven
30446,13251,Newington,GA,Screven
30449,13251,Oliver,GA,Screven
39825,13253,Brinson,GA,Seminole
39859,13253,Iron city,GA,Seminole
39845,13253,Donalsonville,GA,Seminole
39861,13253,Jakin,GA,Seminole
30223,13255,Griffin,GA,Spalding
30266,13255,Orchard hill,GA,Spalding
30284,13255,Sunny side,GA,Spalding
30224,13255,Griffin,GA,Spalding
30212,13255,Experiment,GA,Spalding
30228,13255,Hampton,GA,Spalding
30292,13255,Williamson,GA,Spalding
30205,13255,Brooks,GA,Spalding
30248,13255,Locust grove,GA,Spalding
30598,13257,Toccoa falls,GA,Stephens
30557,13257,Martin,GA,Stephens
30538,13257,Eastanollee,GA,Stephens
30577,13257,Toccoa,GA,Stephens
39854,13259,Georgetown,GA,Stewart
31825,13259,Richland,GA,Stewart
31805,13259,Cusseta,GA,Stewart
39867,13259,Morris,GA,Stewart
31815,13259,Lumpkin,GA,Stewart
31821,13259,Omaha,GA,Stewart
31711,13261,Andersonville,GA,Sumter
31806,13261,Ellaville,GA,Sumter
31787,13261,Smithville,GA,Sumter
31735,13261,Cobb,GA,Sumter
31719,13261,Americus,GA,Sumter
31709,13261,Americus,GA,Sumter
31780,13261,Plains,GA,Sumter
31743,13261,De soto,GA,Sumter
31764,13261,Leslie,GA,Sumter
31801,13263,Box springs,GA,Talbot
31827,13263,Talbotton,GA,Talbot
31816,13263,Manchester,GA,Talbot
31826,13263,Shiloh,GA,Talbot
31836,13263,Woodland,GA,Talbot
31812,13263,Junction city,GA,Talbot
31810,13263,Geneva,GA,Talbot
31831,13263,Waverly hall,GA,Talbot
30673,13265,Washington,GA,Taliaferro
30678,13265,White plains,GA,Taliaferro
30664,13265,Sharon,GA,Taliaferro
30631,13265,Crawfordville,GA,Taliaferro
30660,13265,Rayle,GA,Taliaferro
30669,13265,Union point,GA,Taliaferro
30420,13267,Cobbtown,GA,Tattnall
30421,13267,Collins,GA,Tattnall
30436,13267,Lyons,GA,Tattnall
30453,13267,Reidsville,GA,Tattnall
30499,13267,Reidsville,GA,Tattnall
30417,13267,Claxton,GA,Tattnall
30427,13267,Glennville,GA,Tattnall
30438,13267,Manassas,GA,Tattnall
31076,13269,Reynolds,GA,Taylor
31081,13269,Rupert,GA,Taylor
31068,13269,Oglethorpe,GA,Taylor
31041,13269,Ideal,GA,Taylor
31006,13269,Butler,GA,Taylor
31058,13269,Mauk,GA,Taylor
31812,13269,Junction city,GA,Taylor
31039,13269,Howard,GA,Taylor
31037,13271,Mc rae helena,GA,Telfair
31055,13271,Mc rae helena,GA,Telfair
31060,13271,Milan,GA,Telfair
31549,13271,Lumber city,GA,Telfair
31083,13271,Scotland,GA,Telfair
31077,13271,Rhine,GA,Telfair
31544,13271,Jacksonville,GA,Telfair
31721,13273,Albany,GA,Terrell
39842,13273,Dawson,GA,Terrell
39862,13273,Leary,GA,Terrell
39826,13273,Bronwood,GA,Terrell
39886,13273,Shellman,GA,Terrell
39877,13273,Parrott,GA,Terrell
39885,13273,Sasser,GA,Terrell
31738,13275,Coolidge,GA,Thomas
31720,13275,Barwick,GA,Thomas
31779,13275,Pelham,GA,Thomas
31778,13275,Pavo,GA,Thomas
31773,13275,Ochlocknee,GA,Thomas
31792,13275,Thomasville,GA,Thomas
31757,13275,Thomasville,GA,Thomas
31765,13275,Meigs,GA,Thomas
39828,13275,Cairo,GA,Thomas
31799,13275,Thomasville,GA,Thomas
31626,13275,Boston,GA,Thomas
31733,13277,Chula,GA,Tift
31775,13277,Omega,GA,Tift
31793,13277,Tifton,GA,Tift
31714,13277,Ashburn,GA,Tift
31790,13277,Sycamore,GA,Tift
31637,13277,Lenox,GA,Tift
31795,13277,Ty ty,GA,Tift
31727,13277,Brookfield,GA,Tift
31749,13277,Enigma,GA,Tift
31794,13277,Tifton,GA,Tift
30436,13279,Lyons,GA,Toombs
30453,13279,Reidsville,GA,Toombs
30473,13279,Uvalda,GA,Toombs
30474,13279,Vidalia,GA,Toombs
30582,13281,Young harris,GA,Towns
30525,13281,Clayton,GA,Towns
30546,13281,Hiawassee,GA,Towns
30457,13283,Soperton,GA,Treutlen
31002,13283,Adrian,GA,Treutlen
30470,13283,Tarrytown,GA,Treutlen
30436,13283,Lyons,GA,Treutlen
30474,13283,Vidalia,GA,Treutlen
30241,13285,Lagrange,GA,Troup
30217,13285,Franklin,GA,Troup
30261,13285,Lagrange,GA,Troup
30230,13285,Hogansville,GA,Troup
31822,13285,Pine mountain,GA,Troup
30220,13285,Grantville,GA,Troup
30240,13285,Lagrange,GA,Troup
31833,13285,West point,GA,Troup
31714,13287,Ashburn,GA,Turner
31790,13287,Sycamore,GA,Turner
31789,13287,Sumner,GA,Turner
31712,13287,Arabi,GA,Turner
31783,13287,Rebecca,GA,Turner
31031,13289,Gordon,GA,Twiggs
31044,13289,Jeffersonville,GA,Twiggs
31014,13289,Cochran,GA,Twiggs
31017,13289,Danville,GA,Twiggs
31217,13289,Macon,GA,Twiggs
31020,13289,Dry branch,GA,Twiggs
30514,13291,Blairsville,GA,Union
30572,13291,Suches,GA,Union
30560,13291,Morganton,GA,Union
30512,13291,Blairsville,GA,Union
30582,13291,Young harris,GA,Union
30513,13291,Blue ridge,GA,Union
30546,13291,Hiawassee,GA,Union
31016,13293,Culloden,GA,Upson
31097,13293,Yatesville,GA,Upson
30204,13293,Barnesville,GA,Upson
30258,13293,Molena,GA,Upson
30285,13293,The rock,GA,Upson
30286,13293,Thomaston,GA,Upson
30256,13293,Meansville,GA,Upson
30752,13295,Trenton,GA,Walker
30725,13295,Flintstone,GA,Walker
30707,13295,Chickamauga,GA,Walker
30746,13295,Sugar valley,GA,Walker
30741,13295,Rossville,GA,Walker
30738,13295,Rising fawn,GA,Walker
30736,13295,Ringgold,GA,Walker
30742,13295,Fort oglethorpe,GA,Walker
30728,13295,La fayette,GA,Walker
30750,13295,Lookout mountain,GA,Walker
30739,13295,Rock spring,GA,Walker
30731,13295,Menlo,GA,Walker
30753,13295,Trion,GA,Walker
30747,13295,Summerville,GA,Walker
30740,13295,Rocky face,GA,Walker
30014,13297,Covington,GA,Walton
30620,13297,Bethlehem,GA,Walton
30018,13297,Jersey,GA,Walton
30012,13297,Conyers,GA,Walton
30650,13297,Madison,GA,Walton
30656,13297,Monroe,GA,Walton
30025,13297,Social circle,GA,Walton
30052,13297,Loganville,GA,Walton
30655,13297,Monroe,GA,Walton
30663,13297,Rutledge,GA,Walton
30054,13297,Oxford,GA,Walton
30641,13297,Good hope,GA,Walton
30019,13297,Dacula,GA,Walton
31552,13299,Millwood,GA,Ware
31502,13299,Waycross,GA,Ware
31624,13299,Axson,GA,Ware
31631,13299,Fargo,GA,Ware
31564,13299,Waresboro,GA,Ware
31554,13299,Nicholls,GA,Ware
31503,13299,Waycross,GA,Ware
31501,13299,Waycross,GA,Ware
31550,13299,Manor,GA,Ware
31510,13299,Alma,GA,Ware
30824,13301,Thomson,GA,Warren
30810,13301,Gibson,GA,Warren
31045,13301,Jewell,GA,Warren
30821,13301,Norwood,GA,Warren
30828,13301,Warrenton,GA,Warren
30823,13301,Stapleton,GA,Warren
30820,13301,Mitchell,GA,Warren
30807,13301,Camak,GA,Warren
30819,13301,Mesena,GA,Warren
31096,13303,Wrightsville,GA,Washington
31094,13303,Warthen,GA,Washington
31035,13303,Harrison,GA,Washington
31089,13303,Tennille,GA,Washington
31067,13303,Oconee,GA,Washington
31082,13303,Sandersville,GA,Washington
31018,13303,Davisboro,GA,Washington
30413,13303,Bartow,GA,Washington
30820,13303,Mitchell,GA,Washington
31087,13303,Sparta,GA,Washington
31543,13305,Hortense,GA,Wayne
31518,13305,Bristol,GA,Wayne
31560,13305,Screven,GA,Wayne
31599,13305,Jesup,GA,Wayne
31546,13305,Jesup,GA,Wayne
31545,13305,Jesup,GA,Wayne
31555,13305,Odum,GA,Wayne
31598,13305,Jesup,GA,Wayne
31825,13307,Richland,GA,Webster
31832,13307,Weston,GA,Webster
31780,13307,Plains,GA,Webster
31803,13307,Buena vista,GA,Webster
31824,13307,Preston,GA,Webster
39877,13307,Parrott,GA,Webster
30411,13309,Alamo,GA,Wheeler
31037,13309,Mc rae helena,GA,Wheeler
31549,13309,Lumber city,GA,Wheeler
30428,13309,Glenwood,GA,Wheeler
30527,13311,Clermont,GA,White
30564,13311,Murrayville,GA,White
30523,13311,Clarkesville,GA,White
30533,13311,Dahlonega,GA,White
30545,13311,Helen,GA,White
30571,13311,Sautee nacoochee,GA,White
30528,13311,Cleveland,GA,White
30554,13311,Lula,GA,White
30722,13313,Dalton,GA,Whitfield
30720,13313,Dalton,GA,Whitfield
30719,13313,Dalton,GA,Whitfield
30736,13313,Ringgold,GA,Whitfield
30710,13313,Cohutta,GA,Whitfield
30755,13313,Tunnel hill,GA,Whitfield
30756,13313,Varnell,GA,Whitfield
30735,13313,Resaca,GA,Whitfield
30721,13313,Dalton,GA,Whitfield
30740,13313,Rocky face,GA,Whitfield
31072,13315,Pitts,GA,Wilcox
31001,13315,Abbeville,GA,Wilcox
31092,13315,Vienna,GA,Wilcox
31015,13315,Cordele,GA,Wilcox
31071,13315,Pineview,GA,Wilcox
31079,13315,Rochelle,GA,Wilcox
31750,13315,Fitzgerald,GA,Wilcox
30817,13317,Lincolnton,GA,Wilkes
30668,13317,Tignall,GA,Wilkes
30673,13317,Washington,GA,Wilkes
30631,13317,Crawfordville,GA,Wilkes
30660,13317,Rayle,GA,Wilkes
31021,13319,Dublin,GA,Wilkinson
31031,13319,Gordon,GA,Wilkinson
31044,13319,Jeffersonville,GA,Wilkinson
31090,13319,Toomsboro,GA,Wilkinson
31017,13319,Danville,GA,Wilkinson
31061,13319,Milledgeville,GA,Wilkinson
31054,13319,Mc intyre,GA,Wilkinson
31003,13319,Allentown,GA,Wilkinson
31042,13319,Irwinton,GA,Wilkinson
31065,13319,Montrose,GA,Wilkinson
31791,13321,Sylvester,GA,Worth
31744,13321,Doerun,GA,Worth
31775,13321,Omega,GA,Worth
31772,13321,Oakfield,GA,Worth
31714,13321,Ashburn,GA,Worth
31768,13321,Moultrie,GA,Worth
31789,13321,Sumner,GA,Worth
31796,13321,Warwick,GA,Worth
31712,13321,Arabi,GA,Worth
31771,13321,Norman park,GA,Worth
31795,13321,Ty ty,GA,Worth
31705,13321,Albany,GA,Worth
31781,13321,Poulan,GA,Worth
96740,15001,Kailua kona,HI,Hawaii
96783,15001,Pepeekeo,HI,Hawaii
96739,15001,Keauhou,HI,Hawaii
96764,15001,Laupahoehoe,HI,Hawaii
96725,15001,Holualoa,HI,Hawaii
96718,15001,Hawaii national park,HI,Hawaii
96710,15001,Hakalau,HI,Hawaii
96773,15001,Ninole,HI,Hawaii
96743,15001,Kamuela,HI,Hawaii
96760,15001,Kurtistown,HI,Hawaii
96781,15001,Papaikou,HI,Hawaii
96738,15001,Waikoloa,HI,Hawaii
96771,15001,Mountain view,HI,Hawaii
96750,15001,Kealakekua,HI,Hawaii
96728,15001,Honomu,HI,Hawaii
96727,15001,Honokaa,HI,Hawaii
96721,15001,Hilo,HI,Hawaii
96755,15001,Kapaau,HI,Hawaii
96777,15001,Pahala,HI,Hawaii
96774,15001,Ookala,HI,Hawaii
96776,15001,Paauilo,HI,Hawaii
96780,15001,Papaaloa,HI,Hawaii
96745,15001,Kailua kona,HI,Hawaii
96772,15001,Naalehu,HI,Hawaii
96726,15001,Honaunau,HI,Hawaii
96704,15001,Captain cook,HI,Hawaii
96720,15001,Hilo,HI,Hawaii
96749,15001,Keaau,HI,Hawaii
96778,15001,Pahoa,HI,Hawaii
96719,15001,Hawi,HI,Hawaii
96737,15001,Ocean view,HI,Hawaii
96785,15001,Volcano,HI,Hawaii
96792,15003,Waianae,HI,Honolulu
96854,15003,Wheeler army airfield,HI,Honolulu
96709,15003,Kapolei,HI,Honolulu
96812,15003,Honolulu,HI,Honolulu
96730,15003,Kaaawa,HI,Honolulu
96857,15003,Schofield barracks,HI,Honolulu
96701,15003,Aiea,HI,Honolulu
96795,15003,Waimanalo,HI,Honolulu
96822,15003,Honolulu,HI,Honolulu
96860,15003,Jbphh,HI,Honolulu
96823,15003,Honolulu,HI,Honolulu
96802,15003,Honolulu,HI,Honolulu
96804,15003,Honolulu,HI,Honolulu
96806,15003,Honolulu,HI,Honolulu
96706,15003,Ewa beach,HI,Honolulu
96817,15003,Honolulu,HI,Honolulu
96839,15003,Honolulu,HI,Honolulu
96712,15003,Haleiwa,HI,Honolulu
96820,15003,Honolulu,HI,Honolulu
96824,15003,Honolulu,HI,Honolulu
96828,15003,Honolulu,HI,Honolulu
96848,15003,Honolulu,HI,Honolulu
96858,15003,Fort shafter,HI,Honolulu
96801,15003,Honolulu,HI,Honolulu
96811,15003,Honolulu,HI,Honolulu
96859,15003,Tripler army medical center,HI,Honolulu
96797,15003,Waipahu,HI,Honolulu
96782,15003,Pearl city,HI,Honolulu
96825,15003,Honolulu,HI,Honolulu
96853,15003,Jbphh,HI,Honolulu
96808,15003,Honolulu,HI,Honolulu
96810,15003,Honolulu,HI,Honolulu
96861,15003,Camp h m smith,HI,Honolulu
96898,15003,Wake island,HI,Honolulu
96734,15003,Kailua,HI,Honolulu
96826,15003,Honolulu,HI,Honolulu
96863,15003,Mcbh kaneohe bay,HI,Honolulu
96805,15003,Honolulu,HI,Honolulu
96707,15003,Kapolei,HI,Honolulu
96819,15003,Honolulu,HI,Honolulu
96821,15003,Honolulu,HI,Honolulu
96717,15003,Hauula,HI,Honolulu
96807,15003,Honolulu,HI,Honolulu
96850,15003,Honolulu,HI,Honolulu
96759,15003,Kunia,HI,Honolulu
96731,15003,Kahuku,HI,Honolulu
96814,15003,Honolulu,HI,Honolulu
96786,15003,Wahiawa,HI,Honolulu
96813,15003,Honolulu,HI,Honolulu
96830,15003,Honolulu,HI,Honolulu
96836,15003,Honolulu,HI,Honolulu
96837,15003,Honolulu,HI,Honolulu
96803,15003,Honolulu,HI,Honolulu
96809,15003,Honolulu,HI,Honolulu
96744,15003,Kaneohe,HI,Honolulu
96791,15003,Waialua,HI,Honolulu
96816,15003,Honolulu,HI,Honolulu
96789,15003,Mililani,HI,Honolulu
96815,15003,Honolulu,HI,Honolulu
96818,15003,Honolulu,HI,Honolulu
96762,15003,Laie,HI,Honolulu
96742,15005,Kalaupapa,HI,Kalawao
96754,15007,Kilauea,HI,Kauai
96703,15007,Anahola,HI,Kauai
96722,15007,Princeville,HI,Kauai
96716,15007,Hanapepe,HI,Kauai
96747,15007,Kaumakani,HI,Kauai
96746,15007,Kapaa,HI,Kauai
96751,15007,Kealia,HI,Kauai
96766,15007,Lihue,HI,Kauai
96715,15007,Hanamaulu,HI,Kauai
96705,15007,Eleele,HI,Kauai
96765,15007,Lawai,HI,Kauai
96741,15007,Kalaheo,HI,Kauai
96756,15007,Koloa,HI,Kauai
96714,15007,Hanalei,HI,Kauai
96769,15007,Makaweli,HI,Kauai
96796,15007,Waimea,HI,Kauai
96752,15007,Kekaha,HI,Kauai
96748,15009,Kaunakakai,HI,Maui
96732,15009,Kahului,HI,Maui
96729,15009,Hoolehua,HI,Maui
96763,15009,Lanai city,HI,Maui
96770,15009,Maunaloa,HI,Maui
96733,15009,Kahului,HI,Maui
96793,15009,Wailuku,HI,Maui
96768,15009,Makawao,HI,Maui
96788,15009,Pukalani,HI,Maui
96713,15009,Hana,HI,Maui
96708,15009,Haiku,HI,Maui
96753,15009,Kihei,HI,Maui
96767,15009,Lahaina,HI,Maui
96779,15009,Paia,HI,Maui
96761,15009,Lahaina,HI,Maui
96757,15009,Kualapuu,HI,Maui
96784,15009,Puunene,HI,Maui
96790,15009,Kula,HI,Maui
83642,16001,Meridian,ID,Ada
83705,16001,Boise,ID,Ada
83707,16001,Boise,ID,Ada
83729,16001,Boise,ID,Ada
83641,16001,Melba,ID,Ada
83669,16001,Star,ID,Ada
83704,16001,Boise,ID,Ada
83702,16001,Boise,ID,Ada
83687,16001,Nampa,ID,Ada
83724,16001,Boise,ID,Ada
83680,16001,Meridian,ID,Ada
83717,16001,Boise,ID,Ada
83720,16001,Boise,ID,Ada
83708,16001,Boise,ID,Ada
83712,16001,Boise,ID,Ada
83713,16001,Boise,ID,Ada
83715,16001,Boise,ID,Ada
83728,16001,Boise,ID,Ada
83719,16001,Boise,ID,Ada
83634,16001,Kuna,ID,Ada
83646,16001,Meridian,ID,Ada
83701,16001,Boise,ID,Ada
83709,16001,Boise,ID,Ada
83703,16001,Boise,ID,Ada
83714,16001,Garden city,ID,Ada
83711,16001,Boise,ID,Ada
83616,16001,Eagle,ID,Ada
83706,16001,Boise,ID,Ada
83716,16001,Boise,ID,Ada
83725,16001,Boise,ID,Ada
83735,16001,Boise,ID,Ada
83638,16003,Mccall,ID,Adams
83612,16003,Council,ID,Adams
83632,16003,Indian valley,ID,Adams
83547,16003,Pollock,ID,Adams
83643,16003,Mesa,ID,Adams
83654,16003,New meadows,ID,Adams
83205,16005,Pocatello,ID,Bannock
83214,16005,Arimo,ID,Bannock
83234,16005,Downey,ID,Bannock
83202,16005,Pocatello,ID,Bannock
83204,16005,Pocatello,ID,Bannock
83245,16005,Inkom,ID,Bannock
83281,16005,Swanlake,ID,Bannock
83201,16005,Pocatello,ID,Bannock
83246,16005,Lava hot springs,ID,Bannock
83209,16005,Pocatello,ID,Bannock
83250,16005,Mccammon,ID,Bannock
83206,16005,Pocatello,ID,Bannock
83238,16007,Geneva,ID,Bear Lake
83239,16007,Georgetown,ID,Bear Lake
83254,16007,Montpelier,ID,Bear Lake
83287,16007,Fish haven,ID,Bear Lake
83223,16007,Bloomington,ID,Bear Lake
83233,16007,Dingle,ID,Bear Lake
83261,16007,Paris,ID,Bear Lake
83272,16007,Saint charles,ID,Bear Lake
83220,16007,Bern,ID,Bear Lake
83276,16007,Soda springs,ID,Bear Lake
83830,16009,Fernwood,ID,Benewah
83870,16009,Tensed,ID,Benewah
83876,16009,Worley,ID,Benewah
83866,16009,Santa,ID,Benewah
83861,16009,Saint maries,ID,Benewah
83824,16009,Desmet,ID,Benewah
83851,16009,Plummer,ID,Benewah
83833,16009,Harrison,ID,Benewah
83236,16011,Firth,ID,Bingham
83202,16011,Pocatello,ID,Bingham
83274,16011,Shelley,ID,Bingham
83211,16011,American falls,ID,Bingham
83215,16011,Atomic city,ID,Bingham
83203,16011,Fort hall,ID,Bingham
83404,16011,Idaho falls,ID,Bingham
83210,16011,Aberdeen,ID,Bingham
83402,16011,Idaho falls,ID,Bingham
83277,16011,Springfield,ID,Bingham
83218,16011,Basalt,ID,Bingham
83221,16011,Blackfoot,ID,Bingham
83256,16011,Moreland,ID,Bingham
83262,16011,Pingree,ID,Bingham
83354,16013,Sun valley,ID,Blaine
83340,16013,Ketchum,ID,Blaine
83333,16013,Hailey,ID,Blaine
83313,16013,Bellevue,ID,Blaine
83348,16013,Picabo,ID,Blaine
83353,16013,Sun valley,ID,Blaine
83320,16013,Carey,ID,Blaine
83637,16015,Lowman,ID,Boise
83629,16015,Horseshoe bend,ID,Boise
83702,16015,Boise,ID,Boise
83631,16015,Idaho city,ID,Boise
83622,16015,Garden valley,ID,Boise
83666,16015,Placerville,ID,Boise
83670,16015,Sweet,ID,Boise
83716,16015,Boise,ID,Boise
83602,16015,Banks,ID,Boise
83822,16017,Oldtown,ID,Bonner
83804,16017,Blanchard,ID,Bonner
83813,16017,Cocolalla,ID,Bonner
83860,16017,Sagle,ID,Bonner
83864,16017,Sandpoint,ID,Bonner
83856,16017,Priest river,ID,Bonner
83825,16017,Dover,ID,Bonner
83811,16017,Clark fork,ID,Bonner
83803,16017,Bayview,ID,Bonner
83852,16017,Ponderay,ID,Bonner
83836,16017,Hope,ID,Bonner
83821,16017,Coolin,ID,Bonner
83848,16017,Nordman,ID,Bonner
83869,16017,Spirit lake,ID,Bonner
83801,16017,Athol,ID,Bonner
83840,16017,Kootenai,ID,Bonner
83865,16017,Colburn,ID,Bonner
83809,16017,Careywood,ID,Bonner
83841,16017,Laclede,ID,Bonner
83442,16019,Rigby,ID,Bonneville
83443,16019,Ririe,ID,Bonneville
83454,16019,Ucon,ID,Bonneville
83274,16019,Shelley,ID,Bonneville
83406,16019,Idaho falls,ID,Bonneville
83404,16019,Idaho falls,ID,Bonneville
83444,16019,Roberts,ID,Bonneville
83403,16019,Idaho falls,ID,Bonneville
83428,16019,Irwin,ID,Bonneville
83285,16019,Wayan,ID,Bonneville
83401,16019,Idaho falls,ID,Bonneville
83402,16019,Idaho falls,ID,Bonneville
83427,16019,Iona,ID,Bonneville
83405,16019,Idaho falls,ID,Bonneville
83449,16019,Swan valley,ID,Bonneville
83805,16021,Bonners ferry,ID,Boundary
83826,16021,Eastport,ID,Boundary
83845,16021,Moyie springs,ID,Boundary
83847,16021,Naples,ID,Boundary
83853,16021,Porthill,ID,Boundary
83244,16023,Howe,ID,Butte
83255,16023,Moore,ID,Butte
83213,16023,Arco,ID,Butte
83322,16025,Corral,ID,Camas
83327,16025,Fairfield,ID,Camas
83686,16027,Nampa,ID,Canyon
83651,16027,Nampa,ID,Canyon
83641,16027,Melba,ID,Canyon
83669,16027,Star,ID,Canyon
83660,16027,Parma,ID,Canyon
83676,16027,Wilder,ID,Canyon
83656,16027,Notus,ID,Canyon
83687,16027,Nampa,ID,Canyon
83644,16027,Middleton,ID,Canyon
83634,16027,Kuna,ID,Canyon
83607,16027,Caldwell,ID,Canyon
83605,16027,Caldwell,ID,Canyon
83630,16027,Huston,ID,Canyon
83626,16027,Greenleaf,ID,Canyon
83653,16027,Nampa,ID,Canyon
83606,16027,Caldwell,ID,Canyon
83217,16029,Bancroft,ID,Caribou
83285,16029,Wayan,ID,Caribou
83241,16029,Grace,ID,Caribou
83276,16029,Soda springs,ID,Caribou
83318,16031,Burley,ID,Cassia
83211,16031,American falls,ID,Cassia
83346,16031,Oakley,ID,Cassia
83323,16031,Declo,ID,Cassia
83342,16031,Malta,ID,Cassia
83350,16031,Rupert,ID,Cassia
83344,16031,Murtaugh,ID,Cassia
83311,16031,Albion,ID,Cassia
83312,16031,Almo,ID,Cassia
83423,16033,Dubois,ID,Clark
83446,16033,Spencer,ID,Clark
83435,16033,Monteview,ID,Clark
83544,16035,Orofino,ID,Clearwater
83546,16035,Pierce,ID,Clearwater
83553,16035,Weippe,ID,Clearwater
83520,16035,Ahsahka,ID,Clearwater
83545,16035,Peck,ID,Clearwater
83827,16035,Elk river,ID,Clearwater
83541,16035,Lenore,ID,Clearwater
83537,16035,Kendrick,ID,Clearwater
83253,16037,May,ID,Custer
83226,16037,Challis,ID,Custer
83255,16037,Moore,ID,Custer
83227,16037,Clayton,ID,Custer
83278,16037,Stanley,ID,Custer
83235,16037,Ellis,ID,Custer
83251,16037,Mackay,ID,Custer
83648,16039,Mountain home afb,ID,Elmore
83623,16039,Glenns ferry,ID,Elmore
83327,16039,Fairfield,ID,Elmore
83627,16039,Hammett,ID,Elmore
83633,16039,King hill,ID,Elmore
83647,16039,Mountain home,ID,Elmore
83624,16039,Grand view,ID,Elmore
83716,16039,Boise,ID,Elmore
83237,16041,Franklin,ID,Franklin
83228,16041,Clifton,ID,Franklin
83286,16041,Weston,ID,Franklin
83232,16041,Dayton,ID,Franklin
83241,16041,Grace,ID,Franklin
83283,16041,Thatcher,ID,Franklin
83263,16041,Preston,ID,Franklin
83425,16043,Hamer,ID,Fremont
83448,16043,Sugar city,ID,Fremont
83429,16043,Island park,ID,Fremont
83445,16043,Saint anthony,ID,Fremont
83436,16043,Newdale,ID,Fremont
83440,16043,Rexburg,ID,Fremont
83438,16043,Parker,ID,Fremont
83420,16043,Ashton,ID,Fremont
83451,16043,Teton,ID,Fremont
83433,16043,Macks inn,ID,Fremont
83421,16043,Chester,ID,Fremont
83629,16045,Horseshoe bend,ID,Gem
83617,16045,Emmett,ID,Gem
83607,16045,Caldwell,ID,Gem
83655,16045,New plymouth,ID,Gem
83657,16045,Ola,ID,Gem
83670,16045,Sweet,ID,Gem
83636,16045,Letha,ID,Gem
83616,16045,Eagle,ID,Gem
83330,16047,Gooding,ID,Gooding
83355,16047,Wendell,ID,Gooding
83338,16047,Jerome,ID,Gooding
83332,16047,Hagerman,ID,Gooding
83337,16047,Hill city,ID,Gooding
83316,16047,Buhl,ID,Gooding
83314,16047,Bliss,ID,Gooding
83352,16047,Shoshone,ID,Gooding
83549,16049,Riggins,ID,Idaho
83539,16049,Kooskia,ID,Idaho
83547,16049,Pollock,ID,Idaho
83526,16049,Ferdinand,ID,Idaho
83525,16049,Elk city,ID,Idaho
83542,16049,Lucile,ID,Idaho
83671,16049,Warren,ID,Idaho
83552,16049,Stites,ID,Idaho
83522,16049,Cottonwood,ID,Idaho
83554,16049,White bird,ID,Idaho
83654,16049,New meadows,ID,Idaho
83530,16049,Grangeville,ID,Idaho
83536,16049,Kamiah,ID,Idaho
83533,16049,Greencreek,ID,Idaho
83434,16051,Menan,ID,Jefferson
83442,16051,Rigby,ID,Jefferson
83450,16051,Terreton,ID,Jefferson
83443,16051,Ririe,ID,Jefferson
83425,16051,Hamer,ID,Jefferson
83444,16051,Roberts,ID,Jefferson
83401,16051,Idaho falls,ID,Jefferson
83431,16051,Lewisville,ID,Jefferson
83402,16051,Idaho falls,ID,Jefferson
83435,16051,Monteview,ID,Jefferson
83325,16053,Eden,ID,Jerome
83335,16053,Hazelton,ID,Jerome
83338,16053,Jerome,ID,Jerome
83301,16053,Twin falls,ID,Jerome
83347,16053,Paul,ID,Jerome
83810,16055,Cataldo,ID,Kootenai
83876,16055,Worley,ID,Kootenai
83803,16055,Bayview,ID,Kootenai
83842,16055,Medimont,ID,Kootenai
83877,16055,Post falls,ID,Kootenai
83815,16055,Coeur d alene,ID,Kootenai
